#beta    deltatau    Nt  Ns  binsize <P> std(P)  tau_int
0.200000	1.000000	10	10	0002	9.004234e-01	5.728662e-05	3.976530e+00
0.200000	1.000000	10	10	0004	9.004262e-01	7.478302e-05	2.288568e+00
0.200000	1.000000	10	10	0008	9.004260e-01	1.013967e-04	1.197890e+00
0.200000	1.000000	10	10	0016	9.004225e-01	1.282572e-04	9.545851e-01
0.200000	1.000000	10	10	0032	9.004234e-01	1.436146e-04	4.988168e-01
0.200000	1.000000	10	10	0064	9.004225e-01	1.451558e-04	1.085204e-01
0.200000	1.000000	10	10	0128	9.004239e-01	1.632809e-04	-5.285808e-02
0.200000	1.000000	10	10	0256	9.004628e-01	1.582747e-04	-3.649886e-01
0.200000	1.000000	10	10	0512	9.004777e-01	1.278323e-04	-nan
0.200000	1.000000	10	10	1024	9.005061e-01	9.773728e-05	-nan
0.200000	1.000000	10	10	2048	9.005108e-01	1.231930e-04	-nan
0.300000	1.000000	10	10	0000	8.515146e-01	2.679435e-03	5.523985e+00
0.300000	1.000000	10	10	0001	8.515159e-01	3.751933e-05	5.523980e+00
0.300000	1.000000	10	10	0002	8.515154e-01	5.088977e-05	3.710205e+00
0.300000	1.000000	10	10	0004	8.515117e-01	6.826101e-05	1.981563e+00
0.300000	1.000000	10	10	0008	8.515127e-01	9.431304e-05	1.080605e+00
0.300000	1.000000	10	10	0016	8.515205e-01	1.088840e-04	6.787321e-01
0.300000	1.000000	10	10	0032	8.515183e-01	1.314243e-04	3.385029e-01
0.300000	1.000000	10	10	0064	8.515260e-01	1.303857e-04	2.089821e-01
0.300000	1.000000	10	10	0128	8.515108e-01	1.397827e-04	1.397737e-01
0.300000	1.000000	10	10	0256	8.515010e-01	1.464224e-04	1.622090e-01
0.300000	1.000000	10	10	0512	8.514625e-01	1.319259e-04	-nan
0.300000	1.000000	10	10	1024	8.514005e-01	1.266196e-04	-nan
0.300000	1.000000	10	10	2048	8.514001e-01	9.700555e-05	-nan
0.400000	1.000000	10	10	0000	8.029074e-01	2.717100e-03	5.731414e+00
0.400000	1.000000	10	10	0001	8.029078e-01	3.908605e-05	5.731412e+00
0.400000	1.000000	10	10	0002	8.029097e-01	5.430078e-05	3.854656e+00
0.400000	1.000000	10	10	0004	8.029117e-01	7.314343e-05	2.189374e+00
0.400000	1.000000	10	10	0008	8.029076e-01	9.128618e-05	1.056004e+00
0.400000	1.000000	10	10	0016	8.029054e-01	1.160127e-04	5.253382e-01
0.400000	1.000000	10	10	0032	8.029032e-01	1.276886e-04	5.317750e-01
0.400000	1.000000	10	10	0064	8.029021e-01	1.320139e-04	1.402804e-01
0.400000	1.000000	10	10	0128	8.029085e-01	1.344750e-04	3.001124e-01
0.400000	1.000000	10	10	0256	8.029526e-01	1.468117e-04	5.275663e-01
0.400000	1.000000	10	10	0512	8.029825e-01	1.363192e-04	-nan
0.400000	1.000000	10	10	1024	8.029191e-01	1.721210e-04	-nan
0.400000	1.000000	10	10	2048	8.029225e-01	1.133175e-04	-nan
0.600000	1.000000	10	10	0000	7.050347e-01	2.767546e-03	6.345910e+00
0.600000	1.000000	10	10	0001	7.050349e-01	4.021060e-05	6.345911e+00
0.600000	1.000000	10	10	0002	7.050379e-01	5.307556e-05	4.840434e+00
0.600000	1.000000	10	10	0004	7.050383e-01	7.334947e-05	3.384590e+00
0.600000	1.000000	10	10	0008	7.050331e-01	9.760110e-05	2.333007e+00
0.600000	1.000000	10	10	0016	7.050337e-01	1.252339e-04	2.003526e+00
0.600000	1.000000	10	10	0032	7.050347e-01	1.515962e-04	1.702198e+00
0.600000	1.000000	10	10	0064	7.050387e-01	1.827459e-04	1.444588e+00
0.600000	1.000000	10	10	0128	7.050357e-01	1.984910e-04	2.595193e-01
0.600000	1.000000	10	10	0256	7.050033e-01	2.418747e-04	3.190670e-01
0.600000	1.000000	10	10	0512	7.050248e-01	2.608252e-04	-nan
0.600000	1.000000	10	10	1024	7.049854e-01	3.701731e-04	-nan
0.600000	1.000000	10	10	2048	7.049832e-01	1.383369e-04	-nan
0.800000	1.000000	10	10	0000	5.979770e-01	3.098952e-03	7.437237e+00
0.800000	1.000000	10	10	0001	5.979761e-01	4.299927e-05	7.437229e+00
0.800000	1.000000	10	10	0002	5.979755e-01	6.000628e-05	6.199870e+00
0.800000	1.000000	10	10	0004	5.979773e-01	8.293076e-05	5.010205e+00
0.800000	1.000000	10	10	0008	5.979738e-01	1.138206e-04	3.466798e+00
0.800000	1.000000	10	10	0016	5.979727e-01	1.481822e-04	2.206280e+00
0.800000	1.000000	10	10	0032	5.979670e-01	1.900666e-04	1.502048e+00
0.800000	1.000000	10	10	0064	5.979826e-01	2.388701e-04	-6.675913e-02
0.800000	1.000000	10	10	0128	5.979748e-01	2.588120e-04	5.273805e-01
0.800000	1.000000	10	10	0256	5.979382e-01	2.723602e-04	5.306677e-01
0.800000	1.000000	10	10	0512	5.979279e-01	3.116666e-04	-nan
0.800000	1.000000	10	10	1024	5.977668e-01	7.491732e-05	-nan
0.800000	1.000000	10	10	2048	5.977677e-01	6.662743e-05	-nan
1.000000	1.000000	10	10	0000	4.144986e-01	4.662253e-03	9.075368e+00
1.000000	1.000000	10	10	0001	4.145014e-01	6.533517e-05	9.075372e+00
1.000000	1.000000	10	10	0002	4.144989e-01	9.507669e-05	8.525411e+00
1.000000	1.000000	10	10	0004	4.145022e-01	1.316063e-04	7.876055e+00
1.000000	1.000000	10	10	0008	4.145026e-01	1.680392e-04	7.236154e+00
1.000000	1.000000	10	10	0016	4.144839e-01	2.475274e-04	6.305448e+00
1.000000	1.000000	10	10	0032	4.144876e-01	3.325712e-04	5.116321e+00
1.000000	1.000000	10	10	0064	4.144832e-01	4.540582e-04	2.544350e+00
1.000000	1.000000	10	10	0128	4.144996e-01	5.956221e-04	5.279706e-01
1.000000	1.000000	10	10	0256	4.144404e-01	8.014084e-04	7.420061e-02
1.000000	1.000000	10	10	0512	4.145250e-01	9.977812e-04	-nan
1.000000	1.000000	10	10	1024	4.149485e-01	1.351289e-03	-nan
1.000000	1.000000	10	10	2048	4.149301e-01	6.239896e-04	-nan
1.500000	1.000000	10	10	0000	1.874210e-01	1.547337e-03	3.717747e+00
1.500000	1.000000	10	10	0001	1.874224e-01	2.203985e-05	3.717742e+00
1.500000	1.000000	10	10	0002	1.874213e-01	2.875765e-05	2.381323e+00
1.500000	1.000000	10	10	0004	1.874220e-01	3.732714e-05	1.630074e+00
1.500000	1.000000	10	10	0008	1.874237e-01	4.623315e-05	1.171781e+00
1.500000	1.000000	10	10	0016	1.874242e-01	5.410534e-05	1.188937e+00
1.500000	1.000000	10	10	0032	1.874230e-01	6.038883e-05	1.059533e+00
1.500000	1.000000	10	10	0064	1.874245e-01	6.446375e-05	9.402855e-01
1.500000	1.000000	10	10	0128	1.874248e-01	6.807608e-05	2.659665e-01
1.500000	1.000000	10	10	0256	1.873980e-01	6.170872e-05	8.543522e-01
1.500000	1.000000	10	10	0512	1.873866e-01	7.270680e-05	-nan
1.500000	1.000000	10	10	1024	1.874182e-01	7.611214e-05	-nan
1.500000	1.000000	10	10	2048	1.874208e-01	5.957353e-05	-nan
2.000000	1.000000	10	10	0000	1.351526e-01	1.129664e-03	2.714086e+00
2.000000	1.000000	10	10	0001	1.351531e-01	1.576831e-05	2.714088e+00
2.000000	1.000000	10	10	0002	1.351512e-01	2.132667e-05	1.462589e+00
2.000000	1.000000	10	10	0004	1.351537e-01	2.644298e-05	9.664897e-01
2.000000	1.000000	10	10	0008	1.351527e-01	3.003061e-05	7.635686e-01
2.000000	1.000000	10	10	0016	1.351523e-01	3.379887e-05	4.117330e-01
2.000000	1.000000	10	10	0032	1.351532e-01	3.389852e-05	1.737226e-01
2.000000	1.000000	10	10	0064	1.351526e-01	3.661347e-05	8.126289e-02
2.000000	1.000000	10	10	0128	1.351525e-01	3.400226e-05	1.915918e-01
2.000000	1.000000	10	10	0256	1.351570e-01	3.439353e-05	-2.407766e-01
2.000000	1.000000	10	10	0512	1.351430e-01	3.254335e-05	-nan
2.000000	1.000000	10	10	1024	1.351390e-01	2.130915e-05	-nan
2.000000	1.000000	10	10	2048	1.351402e-01	2.105727e-05	-nan
2.500000	1.000000	10	10	0000	1.060410e-01	8.580305e-04	2.230500e+00
2.500000	1.000000	10	10	0001	1.060407e-01	1.182185e-05	2.230501e+00
2.500000	1.000000	10	10	0002	1.060407e-01	1.574827e-05	1.409066e+00
2.500000	1.000000	10	10	0004	1.060412e-01	1.858022e-05	9.184763e-01
2.500000	1.000000	10	10	0008	1.060415e-01	2.208818e-05	6.109905e-01
2.500000	1.000000	10	10	0016	1.060422e-01	2.390246e-05	4.193857e-01
2.500000	1.000000	10	10	0032	1.060416e-01	2.438917e-05	3.179753e-01
2.500000	1.000000	10	10	0064	1.060422e-01	2.597250e-05	4.921461e-01
2.500000	1.000000	10	10	0128	1.060436e-01	2.571868e-05	3.188485e-01
2.500000	1.000000	10	10	0256	1.060425e-01	2.793431e-05	1.282015e-01
2.500000	1.000000	10	10	0512	1.060516e-01	2.526704e-05	-nan
2.500000	1.000000	10	10	1024	1.060601e-01	3.041699e-05	-nan
2.500000	1.000000	10	10	2048	1.060581e-01	2.533282e-05	-nan
3.000000	1.000000	10	10	0000	8.898572e-02	6.985458e-04	2.116463e+00
3.000000	1.000000	10	10	0001	8.898585e-02	9.866928e-06	2.116466e+00
3.000000	1.000000	10	10	0002	8.898560e-02	1.314456e-05	1.112990e+00
3.000000	1.000000	10	10	0004	8.898475e-02	1.501866e-05	7.652155e-01
3.000000	1.000000	10	10	0008	8.898572e-02	1.826551e-05	5.952032e-01
3.000000	1.000000	10	10	0016	8.898435e-02	1.911285e-05	4.915466e-01
3.000000	1.000000	10	10	0032	8.898465e-02	1.838113e-05	2.690080e-01
3.000000	1.000000	10	10	0064	8.898416e-02	1.735155e-05	2.002027e-01
3.000000	1.000000	10	10	0128	8.898356e-02	1.763270e-05	-3.081664e-01
3.000000	1.000000	10	10	0256	8.898277e-02	1.643306e-05	5.558294e-02
3.000000	1.000000	10	10	0512	8.898408e-02	1.635696e-05	-nan
3.000000	1.000000	10	10	1024	8.898881e-02	1.127372e-05	-nan
3.000000	1.000000	10	10	2048	8.898840e-02	1.185803e-07	-nan
3.500000	1.000000	10	10	0000	7.591207e-02	6.142790e-04	1.827416e+00
3.500000	1.000000	10	10	0001	7.591224e-02	9.038638e-06	1.827418e+00
3.500000	1.000000	10	10	0002	7.591204e-02	1.096667e-05	1.129666e+00
3.500000	1.000000	10	10	0004	7.591180e-02	1.314470e-05	6.899104e-01
3.500000	1.000000	10	10	0008	7.591217e-02	1.497539e-05	6.021118e-01
3.500000	1.000000	10	10	0016	7.591184e-02	1.661193e-05	3.052414e-01
3.500000	1.000000	10	10	0032	7.591233e-02	1.681226e-05	4.348747e-01
3.500000	1.000000	10	10	0064	7.591174e-02	1.694228e-05	4.629987e-01
3.500000	1.000000	10	10	0128	7.591398e-02	1.740096e-05	3.359396e-02
3.500000	1.000000	10	10	0256	7.591426e-02	1.701981e-05	-4.507894e-01
3.500000	1.000000	10	10	0512	7.591787e-02	1.827855e-05	-nan
3.500000	1.000000	10	10	1024	7.592714e-02	1.329175e-05	-nan
3.500000	1.000000	10	10	2048	7.592852e-02	1.307769e-05	-nan
4.000000	1.000000	10	10	0000	6.626153e-02	5.372258e-04	1.859450e+00
4.000000	1.000000	10	10	0001	6.626190e-02	7.504838e-06	1.859451e+00
4.000000	1.000000	10	10	0002	6.626185e-02	9.897384e-06	1.035704e+00
4.000000	1.000000	10	10	0004	6.626150e-02	1.146212e-05	6.698336e-01
4.000000	1.000000	10	10	0008	6.626123e-02	1.253056e-05	3.737097e-01
4.000000	1.000000	10	10	0016	6.626193e-02	1.392664e-05	3.887149e-01
4.000000	1.000000	10	10	0032	6.626234e-02	1.356655e-05	5.821464e-01
4.000000	1.000000	10	10	0064	6.626181e-02	1.291827e-05	5.431632e-01
4.000000	1.000000	10	10	0128	6.626193e-02	1.138414e-05	1.403666e-01
4.000000	1.000000	10	10	0256	6.626124e-02	1.279433e-05	-5.385008e-01
4.000000	1.000000	10	10	0512	6.626513e-02	1.294734e-05	-nan
4.000000	1.000000	10	10	1024	6.626732e-02	1.611706e-05	-nan
4.000000	1.000000	10	10	2048	6.626744e-02	5.610098e-06	-nan
4.500000	1.000000	10	10	0000	5.882211e-02	4.754187e-04	2.195678e+00
4.500000	1.000000	10	10	0001	5.882183e-02	6.813855e-06	2.195674e+00
4.500000	1.000000	10	10	0002	5.882242e-02	8.546341e-06	1.582701e+00
4.500000	1.000000	10	10	0004	5.882269e-02	1.018125e-05	9.841555e-01
4.500000	1.000000	10	10	0008	5.882210e-02	1.170546e-05	6.894548e-01
4.500000	1.000000	10	10	0016	5.882178e-02	1.299274e-05	3.708609e-01
4.500000	1.000000	10	10	0032	5.882212e-02	1.486033e-05	3.478952e-01
4.500000	1.000000	10	10	0064	5.882183e-02	1.392937e-05	2.094228e-01
4.500000	1.000000	10	10	0128	5.882235e-02	1.327168e-05	1.339197e-01
4.500000	1.000000	10	10	0256	5.882535e-02	1.260298e-05	3.750289e-02
4.500000	1.000000	10	10	0512	5.882631e-02	1.238239e-05	-nan
4.500000	1.000000	10	10	1024	5.882698e-02	1.111962e-05	-nan
4.500000	1.000000	10	10	2048	5.882729e-02	7.290820e-08	-nan
5.000000	1.000000	10	10	0000	5.290500e-02	4.161672e-04	1.672832e+00
5.000000	1.000000	10	10	0001	5.290479e-02	6.029475e-06	1.672843e+00
5.000000	1.000000	10	10	0002	5.290491e-02	7.386324e-06	1.098926e+00
5.000000	1.000000	10	10	0004	5.290542e-02	8.719342e-06	7.807394e-01
5.000000	1.000000	10	10	0008	5.290515e-02	9.622873e-06	5.485106e-01
5.000000	1.000000	10	10	0016	5.290567e-02	1.069650e-05	6.151139e-01
5.000000	1.000000	10	10	0032	5.290560e-02	9.883455e-06	4.468403e-01
5.000000	1.000000	10	10	0064	5.290547e-02	1.039056e-05	4.038209e-01
5.000000	1.000000	10	10	0128	5.290600e-02	9.322207e-06	2.550918e-01
5.000000	1.000000	10	10	0256	5.290569e-02	1.101838e-05	8.184549e-02
5.000000	1.000000	10	10	0512	5.290852e-02	1.153330e-05	-nan
5.000000	1.000000	10	10	1024	5.290703e-02	1.446030e-05	-nan
5.000000	1.000000	10	10	2048	5.290779e-02	9.488873e-06	-nan
5.500000	1.000000	10	10	0000	4.808658e-02	3.783674e-04	1.698431e+00
5.500000	1.000000	10	10	0001	4.808640e-02	5.280567e-06	1.698434e+00
5.500000	1.000000	10	10	0002	4.808632e-02	6.589783e-06	1.116395e+00
5.500000	1.000000	10	10	0004	4.808644e-02	7.916087e-06	9.028007e-01
5.500000	1.000000	10	10	0008	4.808626e-02	8.718631e-06	5.917366e-01
5.500000	1.000000	10	10	0016	4.808656e-02	9.110333e-06	5.109677e-01
5.500000	1.000000	10	10	0032	4.808681e-02	9.125229e-06	3.933030e-01
5.500000	1.000000	10	10	0064	4.808627e-02	1.026875e-05	-2.365222e-01
5.500000	1.000000	10	10	0128	4.808716e-02	9.942326e-06	-9.191517e-02
5.500000	1.000000	10	10	0256	4.808782e-02	9.738465e-06	-3.767372e-01
5.500000	1.000000	10	10	0512	4.808263e-02	3.885655e-06	-nan
5.500000	1.000000	10	10	1024	4.808370e-02	4.645492e-06	-nan
5.500000	1.000000	10	10	2048	4.808380e-02	4.745370e-07	-nan
