"","x"
"1","#0"
"1" 1 0.97503274718 3.83161183602712e-05 0 0 0 0.05
"2" 2 0.97503274718 5.4554830164311e-05 7.68823196066908e-07 0.958033153878423 1.20725518004683e-06 0.05
"3" 4 0.97503274718 6.80594022249524e-05 1.43631967298745e-06 1.49104373757507 -1.47337040001805e-06 0.05
"4" 8 0.97503274718 9.59684603435328e-05 2.71881345709969e-06 2.96463462819461 -2.64185046006116e-06 0.05
"5" 16 0.975033862920673 0.000115297150149268 4.55408511706821e-06 4.27908849334623 2.11797337734687e-06 0.05
"6" 32 0.975033862920673 0.000130211316107005 7.81295469396246e-06 5.45772412707356 -6.09289487185638e-06 0.05
"7" 52 0.975033862920673 0.000133129816296945 9.85933555383283e-06 5.70512005506103 1.07114044467504e-06 0.05
"8" 72 0.97504468629227 0.00012858963482423 1.16052214740484e-05 5.32262719262513 1.64938780189416e-06 0.05
"9" 92 0.97504468629227 0.000129495403429176 1.23586430474076e-05 5.39787506314825 3.94003804249365e-07 0.05
"10" 112 0.975064422341721 0.000142078042015716 1.57865658362754e-05 6.49782557736147 3.78424429781088e-06 0.05
"11" 132 0.975053515683866 0.000143713371366776 1.17794964457065e-05 6.64826738055965 -9.93667690463163e-07 0.05
"12" 152 0.975066242598684 0.000147324866500845 1.79824669081699e-05 6.9866057162823 -1.10689874588399e-06 0.05
"13" 172 0.975034974338412 0.000148985360527352 1.84844279823094e-05 7.14498489305495 1.28612108962756e-07 0.05
"14" 192 0.975033862920673 0.00012494649930964 1.40619660603646e-05 5.02530364060728 -4.73873525641544e-06 0.05
"15" 212 0.975056710049221 0.00013364223455729 1.91852565615256e-05 5.74912272690101 6.86125024607076e-06 0.05
"16" 232 0.975060972085386 0.000126761133362103 1.92854097656735e-05 5.17233147615757 -2.07708951149854e-06 0.05
"1" 1 0.95019375064 3.85918988519615e-05 0 0 0 0.1
"2" 2 0.95019375064 5.69686867037303e-05 7.94857397236489e-07 1.0105315991568 8.53335599959593e-08 0.1
"3" 4 0.95019375064 7.33062319566432e-05 1.42016898886035e-06 1.67324399952307 4.66761460038434e-07 0.1
"4" 8 0.95019375064 9.78187847474469e-05 2.6417847099165e-06 2.97935331902121 4.99689874000619e-06 0.1
"5" 16 0.95019158193109 0.000120943479719681 4.94545193231397e-06 4.55451778440585 -7.28629304880268e-06 0.1
"6" 32 0.95019158193109 0.000138151911933014 8.34986700248374e-06 5.94280229049625 -1.80708810093577e-06 0.1
"7" 52 0.95019158193109 0.000142363078431559 9.93503865235112e-06 6.310622823819 -1.04408163059677e-06 0.1
"8" 72 0.950189865277778 0.000143174282052175 1.51509017829189e-05 6.38274524598952 -6.35235565615844e-06 0.1
"9" 92 0.950189865277778 0.000145987646304094 1.54625982795434e-05 6.63605071109027 -2.36773953221636e-07 0.1
"10" 112 0.950216333137175 0.000157458482014684 2.17841217571535e-05 7.7198631800502 7.5434989854628e-07 0.1
"11" 132 0.950215830692056 0.000159125273174166 2.11754123063497e-05 7.88416686256357 -1.17189783578331e-05 0.1
"12" 152 0.950212372347862 0.000160350238777308 2.55297633667835e-05 8.00602062729761 1.28470386506763e-06 0.1
"13" 172 0.950190586547714 0.000130100941374117 1.55935756208852e-05 5.27033669285929 8.65124332394274e-06 0.1
"14" 192 0.95019158193109 0.000128161201973072 1.74468644175417e-05 5.11435212961161 1.08094703532569e-06 0.1
"15" 212 0.950212899036095 0.000153554848342672 2.33519387657765e-05 7.34183381049689 4.58125143565358e-06 0.1
"16" 232 0.950212404433498 0.000169509553134514 2.76230277245907e-05 8.94676109878155 -5.34129217977242e-06 0.1
"1" 1 0.9004250793 4.06581903230022e-05 0 0 0 0.2
"2" 2 0.9004250793 5.3984206911634e-05 8.52486506720193e-07 0.856014276057218 -5.53573960004883e-07 0.2
"3" 4 0.9004250793 7.74912181945222e-05 1.68353565126035e-06 1.76381297534976 1.59322012005525e-06 0.2
"4" 8 0.9004250793 0.000101843478053755 3.37285336496342e-06 3.04658992542168 7.26777340087637e-07 0.2
"5" 16 0.900425542928686 0.00012651611671086 5.96011178137818e-06 4.70153055659252 4.75072313710356e-06 0.2
"6" 32 0.900425542928686 0.000147935116888108 8.71457443693041e-06 6.42821087318423 2.5237877804285e-06 0.2
"7" 52 0.900425542928686 0.000146430782847601 1.037672327081e-05 6.29814021491152 1.0396864583706e-06 0.2
"8" 72 0.900430793619163 0.000148828354578628 1.28705112579931e-05 6.50607278073847 -6.35455768915882e-06 0.2
"9" 92 0.900430793619163 0.00016628065172587 1.79763177370659e-05 8.12140171219378 3.91403719812722e-06 0.2
"10" 112 0.900448389671266 0.000171252509392857 1.86797318311546e-05 8.61432880692619 8.28377615669229e-06 0.2
"11" 132 0.900460960176085 0.000135878351651027 1.56635661771327e-05 5.42310603709123 -8.32154033569843e-07 0.2
"12" 152 0.900465615213816 0.000160030548333596 1.90013716871415e-05 7.52234665500118 4.9454740957966e-07 0.2
"13" 172 0.900427691619888 0.000145739983038982 2.12859184494364e-05 6.23885634791943 -3.29741253002336e-06 0.2
"14" 192 0.900425542928686 0.000168392663222315 2.02809280336398e-05 8.32901967243863 9.06741360184871e-06 0.2
"15" 212 0.900462101168991 0.00017442629239722 2.06885045661328e-05 8.93658222665237 2.20917739879312e-07 0.2
"16" 232 0.90046454566913 0.000179174554278067 2.69365359616792e-05 9.42975093925183 1.4052024630562e-06 0.2
"1" 1 0.85151456502 3.77896519883726e-05 0 0 0 0.3
"2" 2 0.85151456502 5.11977603161875e-05 7.03673840763999e-07 0.912575265547891 -1.44475779995101e-06 0.3
"3" 4 0.85151456502 6.99684212364914e-05 1.35601258413979e-06 1.7043976118488 -2.89655176000103e-06 0.3
"4" 8 0.85151456502 9.30140781809017e-05 2.78598890529253e-06 3.01206361824161 2.07095474002994e-06 0.3
"5" 16 0.851518069511218 0.000113738764262454 4.61985080130302e-06 4.50384855543292 2.46250402646808e-06 0.3
"6" 32 0.851518069511218 0.000131303259878095 7.62130056343405e-06 6.00230119833812 3.3197417859121e-07 0.3
"7" 52 0.851518069511218 0.000128799351851827 8.93892024794605e-06 5.77556030515619 3.31032163469747e-06 0.3
"8" 72 0.85151619931562 0.000118739103555996 7.76973466851975e-06 4.90856220845846 5.18965988327569e-06 0.3
"9" 92 0.85151619931562 0.000135937626480401 1.42552951970585e-05 6.43348263677951 5.0203534618376e-07 0.3
"10" 112 0.851521640036526 0.000162167198179217 1.41194620149159e-05 9.15572615079966 -3.97756672076977e-06 0.3
"11" 132 0.851504242977068 0.000139379416540869 1.31865554346892e-05 6.76338409885378 -9.60029531127393e-06 0.3
"12" 152 0.851508599383224 0.000132376958258777 1.66719343668181e-05 6.10086708095138 -8.25116591274266e-07 0.3
"13" 172 0.851518436647955 0.000135027232806178 1.41506463916355e-05 6.34759928780062 -7.12790697687815e-07 0.3
"14" 192 0.851518069511218 0.000142524862998874 2.03871960028439e-05 7.07209412435145 -6.76820993583682e-07 0.3
"15" 212 0.851508171575062 0.000113803525096284 1.30882364263891e-05 4.50897883843707 8.74080865465032e-07 0.3
"16" 232 0.851510189963054 0.000124065729449027 1.81264468677358e-05 5.3588356074596 -2.54553197864826e-06 0.3
"1" 1 0.80290736948 3.77308657438112e-05 0 0 0 0.4
"2" 2 0.80290736948 5.29690030808963e-05 7.86673492085346e-07 0.949916446590995 -1.5769829400103e-06 0.4
"3" 4 0.80290736948 7.3124174342832e-05 1.47776508726002e-06 1.81035505644912 -1.86300544002815e-06 0.4
"4" 8 0.80290736948 9.59179256536143e-05 2.85159448229846e-06 3.11488031796466 -4.49031937999056e-06 0.4
"5" 16 0.802906253365385 0.000116572447705165 4.73234966221135e-06 4.60080301989895 1.20716183893421e-06 0.4
"6" 32 0.802906253365385 0.000132930367614871 6.45980735803804e-06 5.98260349114083 -7.59898778046608e-06 0.4
"7" 52 0.802906253365385 0.000135593544457572 9.2403259461469e-06 6.2247202101499 1.0380889222672e-06 0.4
"8" 72 0.802906495752818 0.00013747702703079 1.41829070730414e-05 6.39885210023354 4.0109044887604e-06 0.4
"9" 92 0.802906495752818 0.000138841949565544 1.33069821197806e-05 6.52654316965472 3.59983289044408e-06 0.4
"10" 112 0.802929704788961 0.000141821515004673 1.587175283068e-05 6.80966973374663 2.97754470379719e-06 0.4
"11" 132 0.802931835585586 0.00014255317630243 1.35935587484157e-05 6.88011354327192 5.54783603601283e-06 0.4
"12" 152 0.802942956661184 0.000131304063701643 1.85621774010695e-05 5.83711356492394 3.43593453944191e-06 0.4
"13" 172 0.802902749117883 0.000137926083869622 1.93526675828846e-05 6.44072296831715 -4.90249190054914e-06 0.4
"14" 192 0.802906253365385 0.00012732825620068 1.81864325450229e-05 5.48897674921748 1.88193078920484e-06 0.4
"15" 212 0.80293466819114 0.000109628029283457 1.29019656853045e-05 4.06897501159261 8.02349308859363e-06 0.4
"16" 232 0.802936699733169 0.000130551152990412 1.9054227498255e-05 5.77036429583235 6.46123768932583e-08 0.4
"1" 1 0.70503465554 3.80999535905767e-05 0 0 0 0.6
"2" 2 0.70503465554 5.36281089684762e-05 7.41833797160759e-07 0.938530707579455 4.63700200015182e-07 0.6
"3" 4 0.70503465554 7.18504268707102e-05 1.42915707468177e-06 1.68469864196236 3.18219303996337e-06 0.6
"4" 8 0.70503465554 9.46833455925963e-05 2.61885683068718e-06 2.92557146029627 4.93313114002802e-06 0.6
"5" 16 0.705031249379006 0.000129789416851206 4.7919381664723e-06 5.49720689714692 9.9967483968566e-07 0.6
"6" 32 0.705031249379006 0.000156713374090297 7.55936200336678e-06 8.01448541462725 5.37532548072761e-06 0.6
"7" 52 0.705031249379006 0.000162895475285202 1.09034204939175e-05 8.65927561121833 3.43448657846857e-06 0.6
"8" 72 0.705021794202899 0.000176943958800846 1.46685749677442e-05 10.2172730468643 -3.8132992753459e-06 0.6
"9" 92 0.705021794202899 0.000182885079306369 1.70686458019504e-05 10.914907772018 -2.12378629227405e-06 0.6
"10" 112 0.705028111607143 0.000191505508468301 1.96429409900962e-05 11.9681234852262 3.1174806006673e-06 0.6
"11" 132 0.705005021294021 0.000186816317583384 2.13464630178231e-05 11.3891977847681 2.24820501637524e-06 0.6
"12" 152 0.705006559950658 0.000198925420001285 2.2189238031356e-05 12.9135035960042 -4.67373725387965e-07 0.6
"13" 172 0.70503008468324 0.000200400764287073 2.67293216229773e-05 13.1057617144436 -4.98378498392515e-06 0.6
"14" 192 0.705031249379006 0.000215297267371701 2.82313677766578e-05 15.1265732830495 -1.07368762019e-05 0.6
"15" 212 0.705003145406071 0.000230725398051725 2.89090184183624e-05 17.372180306497 -8.10592493849516e-06 0.6
"16" 232 0.705004229392447 0.000258254897688339 3.79480792456713e-05 21.7650993243258 -1.94444839896057e-06 0.6
"1" 1 0.59797697154 4.26440400374165e-05 0 0 0 0.8
"2" 2 0.59797697154 6.03597087041722e-05 8.66759327478897e-07 0.948238781639791 -1.24909164000986e-06 0.8
"3" 4 0.59797697154 8.51352837499488e-05 1.65654408170545e-06 1.88643835828201 5.70972217994736e-06 0.8
"4" 8 0.59797697154 0.000107302781800814 3.29700266276702e-06 2.99671474791881 -3.28571634000685e-06 0.8
"5" 16 0.5979722546875 0.000151402925632591 5.75397321415667e-06 5.96611990802016 -1.41039048473512e-06 0.8
"6" 32 0.5979722546875 0.000177520863322698 1.16345045338298e-05 8.20204684860945 9.71560170281993e-06 0.8
"7" 52 0.5979722546875 0.000215185932746679 1.62881661810598e-05 12.0517800478932 7.77939342955225e-06 0.8
"8" 72 0.597982865036232 0.00023797585486882 2.22382830260902e-05 14.7397200181812 -2.28355110709622e-06 0.8
"9" 92 0.597982865036232 0.00026538932293875 2.69232804118917e-05 18.3311763705873 2.08787103461727e-06 0.8
"10" 112 0.597963151521916 0.000272900287192737 2.33174314920615e-05 19.3834656245439 2.25188216111949e-05 0.8
"11" 132 0.597933795966421 0.000253187655167882 2.40578429188225e-05 16.6843194416395 -2.57625290744912e-06 0.8
"12" 152 0.59793916147204 0.00027619988896558 3.1125221610196e-05 19.8550251850724 -1.59146248355224e-05 0.8
"13" 172 0.597973469807538 0.000299351740657856 3.54817451443797e-05 23.323139967353 1.91299141137913e-05 0.8
"14" 192 0.5979722546875 0.000294273965478784 4.11807351296309e-05 22.5386098677926 -9.83038501600753e-06 0.8
"15" 212 0.59793150769073 0.000309243916719735 4.29483570223509e-05 24.890050246075 1.95408695657928e-06 0.8
"16" 232 0.597933230890805 0.000284131445284043 3.85386575684501e-05 21.0117412428298 2.07913924465952e-06 0.8
"1" 1 0.4144985731 6.63289845859904e-05 0 0 0 1
"2" 2 0.4144985731 9.32332999708768e-05 1.17013493363198e-06 0.999547872197331 -4.09245679999781e-06 1
"3" 4 0.4144985731 0.000126876335875911 2.31579736445255e-06 1.85106957407849 -4.07231240007189e-07 1
"4" 8 0.4144985731 0.000174045933111062 4.42943338602088e-06 3.4832868950935 -4.93191321998543e-06 1
"5" 16 0.414488572035256 0.000240082249347396 8.83663371989626e-06 6.62798610428987 -3.46494198716352e-06 1
"6" 32 0.414488572035256 0.000334732361524901 1.69438561530694e-05 12.8841831406361 8.65769048474796e-06 1
"7" 52 0.414488572035256 0.000408110848890266 2.72775769991963e-05 19.1521602197591 5.06981045672594e-06 1
"8" 72 0.414473506763285 0.000489767203799598 3.66347929824649e-05 27.5829610936574 -6.32807816020042e-06 1
"9" 92 0.414473506763285 0.000514166904466038 4.45799717034154e-05 30.3997298471548 -4.91442856276336e-06 1
"10" 112 0.414455726663961 0.000557459437799437 5.34124128362027e-05 35.7345264656345 -6.76020336853878e-06 1
"11" 132 0.41444143951679 0.000612904513133218 6.72282538159567e-05 43.19635732986 3.87047659705653e-06 1
"12" 152 0.414449334786184 0.000623366114403142 7.44510778886158e-05 44.6835704254514 -2.11067502053908e-06 1
"13" 172 0.414483486407378 0.000670917377052263 8.51649680324638e-05 51.7606316332435 -6.87256150760929e-06 1
"14" 192 0.414488572035256 0.000704950047671761 8.56913676305519e-05 57.1449918325881 -1.27873713341442e-05 1
"15" 212 0.414443643006563 0.000719219363177612 0.000114815800011691 59.4818173193518 1.09538376743545e-05 1
"16" 232 0.414444766399836 0.000753972776056438 0.000103946590067492 65.3691467694969 1.99963829433658e-05 1
"1" 1 0.18742098944 2.21487543246356e-05 0 0 0 1.5
"2" 2 0.18742098944 2.88573461252495e-05 4.17969446177921e-07 0.869353286027585 9.9502897998871e-07 1.5
"3" 4 0.18742098944 3.69980535610093e-05 7.62952021159721e-07 1.42902977063249 -7.43687060017484e-07 1.5
"4" 8 0.18742098944 4.85446816626366e-05 1.36991621586236e-06 2.46017974113453 1.35393646000237e-06 1.5
"5" 16 0.187424625440705 5.38411941115359e-05 2.15762630833501e-06 3.02630635237307 -6.55061197923912e-07 1.5
"6" 32 0.187424625440705 6.15255935695509e-05 3.48554899057479e-06 3.95180173363856 1.10862457933236e-06 1.5
"7" 52 0.187424625440705 6.01073297561859e-05 3.80413805904033e-06 3.77171086628826 2.02550506811505e-06 1.5
"8" 72 0.187422972121578 6.36965790338108e-05 5.60729472455581e-06 4.23560779921765 -7.44518015294293e-07 1.5
"9" 92 0.187422972121578 6.82016290656626e-05 5.99474656880584e-06 4.85593673099901 -1.31166302333452e-06 1.5
"10" 112 0.187413117431006 7.05542677243529e-05 6.83628862822323e-06 5.19672936611598 2.38868563312566e-06 1.5
"11" 132 0.187406763677314 6.99190488234205e-05 6.22094767222201e-06 5.10357552419845 2.88364946754438e-07 1.5
